Dataset Name,Image Name,Organism,Cell Line,Cell Cycle Phase,Targeted Protein,Gene Identifier %% url=http://www.ensembl.org/id/%s,Gene Symbol,Gene Symbol Synonyms,Channels,Phenotype 1,Mean Outer Toroid Diameter,Standard Deviation of Outer Toroid Diameter,Number of Centrosomes Measured
CPAP,CPAP_gtub_022_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_026_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_027_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_028_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
CPAP,CPAP_gtub_029_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,CPAP,ENSG00000151849,CENPJ,CPAP,525:CPAP; 615:TUBG1-N,protein localized to centrosome,194.1 nanometers,13 nanometers,59
NEDD1-C1,NEDD1141_NEDD1ab_I_001_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_002_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_006_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_007_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_010_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_011_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_012_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_013_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_016_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_018_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_019_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_022_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_026_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_027_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_028_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1141_NEDD1ab_I_029_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:141NEDD1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_001_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_002_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_003_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_004_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_005_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_006_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_008_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_010_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_011_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_012_SIR.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_013_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_016_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_019_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_022_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_033_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,NEDD1ab_NEDD1141_I_034_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:NEDD1141,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1101_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1104_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1109_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1112_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1116_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1118_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1121_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,ALX_NEDD1_PCNT_20100521_Fri-1128_0_SIR_PRJ_615_525_xx.tif,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:NEDD1-C1; 615:PCNT-N1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1628_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1637_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1643_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1702_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1725_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1732_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1737_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1743_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
NEDD1-C1,siCTRL_PCNT_NEDD1_20100507_Fri-1747_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,NEDD1-C1,ENSG00000139350,NEDD1,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,459.1 nanometers,29.6 nanometers,93
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1400_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1403_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1407_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1414_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1459_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1504_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1510_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,N20_PCNTab_ctrl_20110618_Sat-1516_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N20; 615:PCNT-N1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_003_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_004_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_005_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_007_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_010_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_011_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_015_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_017_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_018_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_019_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_020_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_023_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_024_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_025_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_031_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_032_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_035_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_039_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_041_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_042_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_044_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_047_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNT_gtub_I_050_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:TUBG1-N,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1628_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1637_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1643_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1702_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1725_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1732_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1737_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1743_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,siCTRL_PCNT_NEDD1_20100507_Fri-1747_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:NEDD1-C1,protein localized to centrosome,566 nanometers,35 nanometers,101
PCNT-N1,PCNTab_N20_ctrl_20110617_Fri-1120_0_SIR_PRJ.dv,Homo sapiens,HeLa,interphase,PCNT-N1,ENSG00000160299,PCNT,,525:PCNT-N1; 615:PCNT-N20,protein localized to centrosome,566 nanometers,35 nanometers,101
