Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
MDA-MB-231_ONTARGETPlus_1B	E5	MDA-MB-231_ONTARGETPlus_1B_E5	L-013460-00	9639	ARHGEF10			1.837295046						-1.691152365	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E7	MDA-MB-231_ONTARGETPlus_1B_E7	L-013460-00	9639	ARHGEF10				1.534644512						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	E8	MDA-MB-231_ONTARGETPlus_1B_E8	L-026895-00	55785	FGD6									-1.831823054	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	E9	MDA-MB-231_ONTARGETPlus_1B_E9					3.283548847							-2.274995046	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F12	MDA-MB-231_ONTARGETPlus_1B_F12	L-020314-00	23229	ARHGEF9	2.839806257		2.300616762						-2.988402527	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F14	MDA-MB-231_ONTARGETPlus_1B_F14	L-003935-00	7409	VAV1			1.510244424							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	F15	MDA-MB-231_ONTARGETPlus_1B_F15	L-009444-00	4983	OPHN1	4.759561974									yes	well	Spindly								
MDA-MB-231_ONTARGETPlus_1B	F16	MDA-MB-231_ONTARGETPlus_1B_F16	L-008426-00	23092	ARHGAP26		2.525147345				2.308020819				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	F17	MDA-MB-231_ONTARGETPlus_1B_F17	L-014168-00	57679	ALS2		3.283548847								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	F18	MDA-MB-231_ONTARGETPlus_1B_F18	L-023079-00	55619	DOCK10					1.83020823	1.963858112				yes	well					"Round, small"	High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	F19	MDA-MB-231_ONTARGETPlus_1B_F19	L-003791-01	1124	CHN2			1.592007079						-1.618258488	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F20	MDA-MB-231_ONTARGETPlus_1B_F20	L-032389-01	440107	PLEKHG7			2.436887855						-3.768397972	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F21	MDA-MB-231_ONTARGETPlus_1B_F21	L-027177-00	84033	OBSCN						2.267181384				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	F22	MDA-MB-231_ONTARGETPlus_1B_F22	L-009616-00	8874	ARHGEF7		1.766745842	2.791192697						-1.99671818	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F3	MDA-MB-231_ONTARGETPlus_1B_F3	L-010251-01	1123	CHN1							-1.875048785			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	F4	MDA-MB-231_ONTARGETPlus_1B_F4	L-004775-01	57584	ARHGAP21									-1.749284363	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F6	MDA-MB-231_ONTARGETPlus_1B_F6	L-019915-00	1794	DOCK2						1.582926989				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	F8	MDA-MB-231_ONTARGETPlus_1B_F8	L-022573-01	25894	PLEKHG4									-1.769245334	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	F9	MDA-MB-231_ONTARGETPlus_1B_F9	L-009580-00	394	ARHGAP5					2.132916343	2.347115531				yes	well					"Round, small"	High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	G11	MDA-MB-231_ONTARGETPlus_1B_G11	L-010367-00	57381	RHOJ									-2.229787275	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G12	MDA-MB-231_ONTARGETPlus_1B_G12	L-009751-00	9828	ARHGEF17		2.525147345	2.409633637			3.063227271			-3.680616715	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G14	MDA-MB-231_ONTARGETPlus_1B_G14	L-024506-00	64283	ARHGEF28									-1.982048187	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G15	MDA-MB-231_ONTARGETPlus_1B_G15	L-009323-00	5923	RASGRF1									-1.637817852	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G16	MDA-MB-231_ONTARGETPlus_1B_G16	L-008836-00	5881	RAC3									-1.907130801	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G17	MDA-MB-231_ONTARGETPlus_1B_G17	L-008316-00	54509	RHOF				3.557017855		1.968575325			-2.872653713	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G18	MDA-MB-231_ONTARGETPlus_1B_G18	L-008995-00	391	RHOG		2.525147345								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	G19	MDA-MB-231_ONTARGETPlus_1B_G19	L-005195-00	6655	SOS2						2.433446995				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	G20	MDA-MB-231_ONTARGETPlus_1B_G20	L-005093-00	7984	ARHGEF5	3.586377925	2.525147345							-2.250572584	yes	well	Spindly	"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G21	MDA-MB-231_ONTARGETPlus_1B_G21	L-009354-01	25791	NGEF			1.837295046							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	G3	MDA-MB-231_ONTARGETPlus_1B_G3	L-005047-00	7204	TRIO			3.254514413			2.530892989			-2.325487645	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G4	MDA-MB-231_ONTARGETPlus_1B_G4												-1.780603717	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G5	MDA-MB-231_ONTARGETPlus_1B_G5	L-028077-01	152273	FGD5			3.30902285						-2.708157905	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G6	MDA-MB-231_ONTARGETPlus_1B_G6	L-032365-02	445328	ARHGEF35		2.525147345								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	G7	MDA-MB-231_ONTARGETPlus_1B_G7	L-013243-00	50650	ARHGEF3		1.766745842								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	G8	MDA-MB-231_ONTARGETPlus_1B_G8	L-009943-00	23433	RHOQ			1.973566139						-2.30139483	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	G9	MDA-MB-231_ONTARGETPlus_1B_G9	L-003904-00	4168	MCF2				1.534644512		3.104519042			-3.116339958	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H10	MDA-MB-231_ONTARGETPlus_1B_H10	L-010323-01	23075	SWAP70									-1.86223012	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H11	MDA-MB-231_ONTARGETPlus_1B_H11	L-015006-00	84904	ARHGEF39						3.422963244			-3.413433608	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H17	MDA-MB-231_ONTARGETPlus_1B_H17	L-009444-00	4983	OPHN1	2.946459352	1.766745842	1.755532391							yes	well	Spindly	"Large, spread"	Triangular						
MDA-MB-231_ONTARGETPlus_1B	H18	MDA-MB-231_ONTARGETPlus_1B_H18	L-008650-00	29127	RACGAP1		4.800351852		2.779181954					-4.371809796	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H19	MDA-MB-231_ONTARGETPlus_1B_H19	L-003932-00	7074	TIAM1						1.770000034				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	H22	MDA-MB-231_ONTARGETPlus_1B_H22	L-023690-00	64857	PLEKHG2	1.773275303		3.799598784			2.262141074				yes	well	Spindly		Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	H3	MDA-MB-231_ONTARGETPlus_1B_H3	L-014170-01	57722	IGDCC4									-1.513566847	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H4	MDA-MB-231_ONTARGETPlus_1B_H4	L-008426-00	23092	ARHGAP26		2.525147345				2.124178742				yes	well		"Large, spread"				High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	H5	MDA-MB-231_ONTARGETPlus_1B_H5	L-018931-00	80005	DOCK5	8.705726504						-2.024125647			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	H6	MDA-MB-231_ONTARGETPlus_1B_H6	L-031878-01	153478	PLEKHG4B									-1.708489077	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H7	MDA-MB-231_ONTARGETPlus_1B_H7	L-008434-00	26230	TIAM2			2.3551252						-4.580596936	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H8	MDA-MB-231_ONTARGETPlus_1B_H8	L-021122-00	9824	ARHGAP11A	1.986581493		1.755532391						-2.996030105	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	H9	MDA-MB-231_ONTARGETPlus_1B_H9	L-013873-01	57449	PLEKHG5						1.510424067			-2.583127125	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I10	MDA-MB-231_ONTARGETPlus_1B_I10	L-009751-00	9828	ARHGEF17						2.190865921			-3.507916082	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I11	MDA-MB-231_ONTARGETPlus_1B_I11	L-009421-00	9138	ARHGEF1									-2.036896328	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I12	MDA-MB-231_ONTARGETPlus_1B_I12	L-008365-00	6453	ITSN1									-1.743715149	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I14	MDA-MB-231_ONTARGETPlus_1B_I14	L-005194-00	6654	SOS1									-1.991216566	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I16	MDA-MB-231_ONTARGETPlus_1B_I16	L-003860-00	387	RHOA	4.652908879		4.290174719				-4.847726708		-2.347052483	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I17	MDA-MB-231_ONTARGETPlus_1B_I17	L-008431-01	221472	FGD2			3.49980238			1.899044894			-1.963255909	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I19	MDA-MB-231_ONTARGETPlus_1B_I19	L-009612-00	2245	FGD1		1.766745842	2.382379418			1.770193892				yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	I21	MDA-MB-231_ONTARGETPlus_1B_I21	L-008519-00	10160	FARP1								1.931896171		yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
MDA-MB-231_ONTARGETPlus_1B	I22	MDA-MB-231_ONTARGETPlus_1B_I22	L-008868-00	11214	AKAP13			2.246108325			3.543736827			-2.202904064	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I3	MDA-MB-231_ONTARGETPlus_1B_I3	L-009323-00	5923	RASGRF1			4.099395189			2.396097006			-2.846774884	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I4	MDA-MB-231_ONTARGETPlus_1B_I4	L-009727-00	8153	RND2						2.070997009				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	I5	MDA-MB-231_ONTARGETPlus_1B_I5	L-009654-00	23370	ARHGEF18					4.005922793					yes	well					"Round, small"				
MDA-MB-231_ONTARGETPlus_1B	I6	MDA-MB-231_ONTARGETPlus_1B_I6	L-009237-00	9855	FARP2	1.559969112		2.300616762							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	I7	MDA-MB-231_ONTARGETPlus_1B_I7	L-010234-00	27237	ARHGEF16		3.283548847	2.872955353			3.218507591			-3.376098424	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I8	MDA-MB-231_ONTARGETPlus_1B_I8	L-009252-00	23221	RHOBTB2		3.283548847		9.313003523		3.312528759			-3.68246157	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	I9	MDA-MB-231_ONTARGETPlus_1B_I9	L-008555-00	389	RHOC	4.866215069		3.009226445							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	J10	MDA-MB-231_ONTARGETPlus_1B_J10	L-031878-01	153478	PLEKHG4B									-2.089837594	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J11	MDA-MB-231_ONTARGETPlus_1B_J11	L-022051-01	26030	PLEKHG3									-1.792832617	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J12	MDA-MB-231_ONTARGETPlus_1B_J12	L-008650-00	29127	RACGAP1		4.800351852		4.334853756					-4.449516005	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J14	MDA-MB-231_ONTARGETPlus_1B_J14	L-032927-01	389337	ARHGEF37		1.766745842							-1.511752137	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J19	MDA-MB-231_ONTARGETPlus_1B_J19	L-026304-01	23268	DNMBP			1.946311921						-2.210157806	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J20	MDA-MB-231_ONTARGETPlus_1B_J20	L-010231-00	9459	ARHGEF6		1.766745842	1.510244424		2.79509034					yes	well		"Large, spread"	Triangular		"Round, small"				
MDA-MB-231_ONTARGETPlus_1B	J21	MDA-MB-231_ONTARGETPlus_1B_J21	L-026514-01	57569	ARHGAP20	2.839806257		2.137091451							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	J22	MDA-MB-231_ONTARGETPlus_1B_J22	L-003935-00	7409	VAV1	1.559969112	2.525147345	2.682175822			2.235000943				yes	well	Spindly	"Large, spread"	Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	J3	MDA-MB-231_ONTARGETPlus_1B_J3	L-013854-01	57221	ARFGEF3							-1.532307703			yes	well							Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	J4	MDA-MB-231_ONTARGETPlus_1B_J4	L-004775-01	57584	ARHGAP21				2.001346053						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	J5	MDA-MB-231_ONTARGETPlus_1B_J5	L-018931-00	80005	DOCK5	7.532542455						-2.433553907			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	J6	MDA-MB-231_ONTARGETPlus_1B_J6	L-017817-01	50619	DEF6			2.028074577			2.321267788			-2.469996443	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	J8	MDA-MB-231_ONTARGETPlus_1B_J8	L-023079-00	55619	DOCK10					2.246431885	2.121658587				yes	well					"Round, small"	High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	J9	MDA-MB-231_ONTARGETPlus_1B_J9	L-020318-02	55200	PLEKHG6		2.525147345							-1.546631691	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K10	MDA-MB-231_ONTARGETPlus_1B_K10	L-008480-00	23365	ARHGEF12	4.012990306		2.627667385						-1.897505698	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K11	MDA-MB-231_ONTARGETPlus_1B_K11	L-008804-00	399	RHOH		1.766745842								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	K12	MDA-MB-231_ONTARGETPlus_1B_K12	L-009883-00	9181	ARHGEF2		1.766745842					-1.744000724			yes	well		"Large, spread"					Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	K13	MDA-MB-231_ONTARGETPlus_1B_K13	L-010371-02	89846	FGD3	3.69303102	2.525147345	1.837295046						-1.781550744	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K14	MDA-MB-231_ONTARGETPlus_1B_K14	L-008395-00	388	RHOB		4.800351852							-2.400323475	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K15	MDA-MB-231_ONTARGETPlus_1B_K15	L-010098-01	23263	MCF2L			1.946311921							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	K16	MDA-MB-231_ONTARGETPlus_1B_K16	L-007123-00	121512	FGD4					1.508580859				-1.639909114	yes	well					"Round, small"				Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K17	MDA-MB-231_ONTARGETPlus_1B_K17	L-017096-01	55160	ARHGEF10L		1.766745842				1.531877695			-1.957027476	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K19	MDA-MB-231_ONTARGETPlus_1B_K19	L-028077-01	152273	FGD5			1.837295046			1.600503454			-1.680167435	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K20	MDA-MB-231_ONTARGETPlus_1B_K20	L-009252-00	23221	RHOBTB2		1.766745842		11.49094405		3.723507884			-2.327668216	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K21	MDA-MB-231_ONTARGETPlus_1B_K21	L-007741-00	5880	RAC2			2.028074577						-1.686677072	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K22	MDA-MB-231_ONTARGETPlus_1B_K22	L-009883-00	9181	ARHGEF2									-2.000562023	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K3	MDA-MB-231_ONTARGETPlus_1B_K3	L-010371-02	89846	FGD3	1.986581493		4.971530183						-2.675659743	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K4	MDA-MB-231_ONTARGETPlus_1B_K4	L-008868-00	11214	AKAP13		4.800351852	3.854107221	2.001346053		2.372381701			-2.872342734	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K5	MDA-MB-231_ONTARGETPlus_1B_K5	L-010098-01	23263	MCF2L			2.327870981							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	K8	MDA-MB-231_ONTARGETPlus_1B_K8	L-009731-00	22899	ARHGEF15		3.283548847	3.11824332			3.38102528			-2.123689232	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	K9	MDA-MB-231_ONTARGETPlus_1B_K9	L-010360-00	9826	ARHGEF11	1.986581493		2.436887855			1.686511821			-1.810852519	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L11	MDA-MB-231_ONTARGETPlus_1B_L11	L-003791-01	1124	CHN2			1.619261298							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	L12	MDA-MB-231_ONTARGETPlus_1B_L12	L-008611-00	29	ABR						2.245727757			-1.801335065	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L13	MDA-MB-231_ONTARGETPlus_1B_L13	L-006450-00	1894	ECT2		2.525147345		5.579391197					-2.741313537	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L14	MDA-MB-231_ONTARGETPlus_1B_L14	L-020314-00	23229	ARHGEF9	1.879928398		2.818446915			1.82479725			-2.923903736	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L15	MDA-MB-231_ONTARGETPlus_1B_L15	L-011253-00	1793	DOCK1	3.586377925						-1.62238709			yes	well	Spindly						Low nuclear YAP/TAZ		
MDA-MB-231_ONTARGETPlus_1B	L16	MDA-MB-231_ONTARGETPlus_1B_L16	L-009546-01	23616	SH3BP1									-2.181700992	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L18	MDA-MB-231_ONTARGETPlus_1B_L18	L-005199-00	7410	VAV2						2.368569159				yes	well						High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	L19	MDA-MB-231_ONTARGETPlus_1B_L19	L-015006-00	84904	ARHGEF39						3.635819414			-2.832487681	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L20	MDA-MB-231_ONTARGETPlus_1B_L20	L-009546-01	23616	SH3BP1			2.327870981						-2.560526564	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L21	MDA-MB-231_ONTARGETPlus_1B_L21	L-013873-01	57449	PLEKHG5		4.041950349							-3.057606129	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L22	MDA-MB-231_ONTARGETPlus_1B_L22	L-030269-01	55701	ARHGEF40			4.399191593			2.460005552			-2.899496105	yes	well			Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L3	MDA-MB-231_ONTARGETPlus_1B_L3	L-014040-01	23348	DOCK9	3.266418638	1.766745842	4.07214097						-3.175889673	yes	well	Spindly	"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L4	MDA-MB-231_ONTARGETPlus_1B_L4	L-009382-01	79658	ARHGAP10	1.879928398		2.54590473							yes	well	Spindly		Triangular						
MDA-MB-231_ONTARGETPlus_1B	L5	MDA-MB-231_ONTARGETPlus_1B_L5	L-027177-00	84033	OBSCN				1.690211692						yes	well				Fan					
MDA-MB-231_ONTARGETPlus_1B	L6	MDA-MB-231_ONTARGETPlus_1B_L6	L-031725-00	85440	DOCK7		2.525147345								yes	well		"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	L7	MDA-MB-231_ONTARGETPlus_1B_L7	L-010178-00	10451	VAV3	1.666622207	1.766745842								yes	well	Spindly	"Large, spread"							
MDA-MB-231_ONTARGETPlus_1B	L8	MDA-MB-231_ONTARGETPlus_1B_L8	L-017817-01	50619	DEF6	2.199887684		3.009226445			1.886961074			-2.590808382	yes	well	Spindly		Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	L9	MDA-MB-231_ONTARGETPlus_1B_L9	L-008335-02	55114	ARHGAP17			2.464142074							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	M10	MDA-MB-231_ONTARGETPlus_1B_M10	L-003860-00	387	RHOA	6.466011501		3.418039724				-5.3534572		-1.94024972	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
MDA-MB-231_ONTARGETPlus_1B	M11	MDA-MB-231_ONTARGETPlus_1B_M11	L-008929-00	27289	RND1			1.564752861							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	M12	MDA-MB-231_ONTARGETPlus_1B_M12	L-009882-00	58480	RHOU			2.3551252							yes	well			Triangular						
MDA-MB-231_ONTARGETPlus_1B	M13	MDA-MB-231_ONTARGETPlus_1B_M13	L-010360-00	9826	ARHGEF11		1.766745842	1.510244424			1.968704563				yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			
MDA-MB-231_ONTARGETPlus_1B	M15	MDA-MB-231_ONTARGETPlus_1B_M15	L-008431-01	221472	FGD2			2.682175822							yes	well			Triangular						
