Plate,Comment [Operetta Plate Name],Comment [Operetta Measurement],Plate Column,Plate Row,Well,Well Number,Comment [BioSamples Identifier],Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Characteristics [Cell Type],Term Source 2 REF,Term Source 2 Accession,Characteristics [Progenitor Cell Type],Term Source 3 REF,Term Source 3 Accession,Characteristics [Donor Identifier],Characteristics [Sex],Term Source 4 REF,Term Source 4 Accession,Characteristics [Age],Characteristics [Disease State],Term Source 5 REF,Term Source 5 Accession,Characteristics [Ethnicity],Experimental Condition [Cell Line],Experimental Condition [Compound],Term Source 6 REF,Term Source 6 Accession,Comment[ChEMBL Identifier],Experimental Condition [Dose],Control Type,Control Comments,Channels,Comments,Results Measurements,Results Summary
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,11,3,C11,35,SAMEA2201450,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0813i-fpdl_2,induced pluripotent stem cell,EFO,EFO_0004905,peripheral blood mononuclear cell,CL,CL_0000842,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0813i-fpdl_2,,,,,,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0813i-fpdl_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0813i-fpdl_2/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,12,3,C12,36,SAMEA2201450,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0813i-fpdl_2,induced pluripotent stem cell,EFO,EFO_0004905,peripheral blood mononuclear cell,CL,CL_0000842,HPSI-fpdl,female,PATO,PATO_0000383,45-49 years,normal,PATO,PATO_0000461,,HPSI0813i-fpdl_2,,,,,,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0813i-fpdl_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0813i-fpdl_2/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,1,4,D1,37,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,2,4,D2,38,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,3,4,D3,39,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,4,4,D4,40,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,5,4,D5,41,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,6,4,D6,42,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,7,4,D7,43,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,8,4,D8,44,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,9,4,D9,45,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,10,4,D10,46,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,,,,,,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,11,4,D11,47,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,,,,,,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_5,2014-05-28_Experiment 5 HipSci_OC,Measurement1,12,4,D12,48,,Homo sapiens,NCBITaxon,NCBITaxon_9606,JACK,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,JACK,,,,,,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/JACK/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/control_cell_lines/JACK/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,2,2,B2,14,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,3,2,B3,15,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,4,2,B4,16,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,5,2,B5,17,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,6,2,B6,18,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,7,2,B7,19,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,8,2,B8,20,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,9,2,B9,21,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,10,2,B10,22,SAMEA2399222,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-giuo_5,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-giuo,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-giuo_5,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-giuo_5/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-giuo_5/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,2,3,C2,26,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,3,3,C3,27,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,4,3,C4,28,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,5,3,C5,29,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,6,3,C6,30,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,7,3,C7,31,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,8,3,C8,32,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,9,3,C9,33,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,10,3,C10,34,SAMEA2398435,Homo sapiens,NCBITaxon,NCBITaxon_9606,HPSI0613i-vorx_2,induced pluripotent stem cell,EFO,EFO_0004905,fibroblast,CL,CL_0000057,HPSI-vorx,male,PATO,PATO_0000384,,normal,PATO,PATO_0000461,,HPSI0613i-vorx_2,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/HPSI0613i-vorx_2/,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/pdf/HPSI0613i-vorx_2/
experiment_50,2016-03-03 HipSci Exp50,Measurement1,2,4,D2,38,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
experiment_50,2016-03-03 HipSci Exp50,Measurement1,3,4,D3,39,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
experiment_50,2016-03-03 HipSci Exp50,Measurement1,4,4,D4,40,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
experiment_50,2016-03-03 HipSci Exp50,Measurement1,5,4,D5,41,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,1 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
experiment_50,2016-03-03 HipSci Exp50,Measurement1,6,4,D6,42,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,25 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
experiment_50,2016-03-03 HipSci Exp50,Measurement1,7,4,D7,43,,Homo sapiens,NCBITaxon,NCBITaxon_9606,CTRM_205,induced pluripotent stem cell,EFO,EFO_0004905,,,,,,,,,,,,,CTRM_205,fibronectin,CHEBI,CHEBI_5058,CHEMBL3810,5 microgram per milliliter,,control cell line,"DAPI:nuclei;Alexa 488:EdU, proliferation;CellMask:plasma membrane;Brightfield:cell outline",,ftp://ftp.hipsci.ebi.ac.uk/vol1/ftp/data/cellbiol-fn/release/20170809/control_cell_lines/CTRM_205,
