Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LM2_ONTARGETPlus_1B	I14	LM2_ONTARGETPlus_1B_I14	L-005194-00	6654	SOS1							-1.538750588			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	I15	LM2_ONTARGETPlus_1B_I15	L-008519-00	10160	FARP1	4.467108606									yes	well	Spindly								
LM2_ONTARGETPlus_1B	I16	LM2_ONTARGETPlus_1B_I16	L-003860-00	387	RHOA							-3.739917713		-2.638137498	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I17	LM2_ONTARGETPlus_1B_I17	L-008431-01	221472	FGD2									-2.536426277	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I18	LM2_ONTARGETPlus_1B_I18	L-008995-00	391	RHOG		1.665193702								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	I20	LM2_ONTARGETPlus_1B_I20	L-009389-00	9886	RHOBTB1							-1.504409115			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	I21	LM2_ONTARGETPlus_1B_I21	L-008519-00	10160	FARP1	3.655701776							1.788187963		yes	well	Spindly							High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_1B	I22	LM2_ONTARGETPlus_1B_I22	L-008868-00	11214	AKAP13		2.531012616				2.347155094			-2.023046523	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I3	LM2_ONTARGETPlus_1B_I3	L-009323-00	5923	RASGRF1		2.963922073							-2.283343101	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I4	LM2_ONTARGETPlus_1B_I4	L-009727-00	8153	RND2									-2.448857268	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I5	LM2_ONTARGETPlus_1B_I5	L-009654-00	23370	ARHGEF18	2.100505352				5.622024131		-2.694275842	2.566644562		yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_1B	I6	LM2_ONTARGETPlus_1B_I6	L-009237-00	9855	FARP2									-1.534458301	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I7	LM2_ONTARGETPlus_1B_I7	L-010234-00	27237	ARHGEF16									-1.678841385	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	I8	LM2_ONTARGETPlus_1B_I8	L-009252-00	23221	RHOBTB2				6.866921843	2.421084187	1.894556872				yes	well				Fan	"Round, small"	High nuclear YAP/TAZ			
LM2_ONTARGETPlus_1B	I9	LM2_ONTARGETPlus_1B_I9	L-008555-00	389	RHOC	4.129022427						-2.298229068			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	J11	LM2_ONTARGETPlus_1B_J11	L-022051-01	26030	PLEKHG3									-2.019031491	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	J12	LM2_ONTARGETPlus_1B_J12	L-008650-00	29127	RACGAP1		1.665193702							-2.35861192	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	J13	LM2_ONTARGETPlus_1B_J13	L-008235-00	50649	ARHGEF4					3.166508558					yes	well					"Round, small"				
LM2_ONTARGETPlus_1B	J17	LM2_ONTARGETPlus_1B_J17	L-024733-01	345930	ECT2L		1.665193702								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	J19	LM2_ONTARGETPlus_1B_J19	L-026304-01	23268	DNMBP							-1.59240914		-1.545201889	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	J20	LM2_ONTARGETPlus_1B_J20	L-010231-00	9459	ARHGEF6			1.676168972							yes	well			Triangular						
LM2_ONTARGETPlus_1B	J21	LM2_ONTARGETPlus_1B_J21	L-026514-01	57569	ARHGAP20		2.098103159								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	J22	LM2_ONTARGETPlus_1B_J22	L-003935-00	7409	VAV1						2.596504052				yes	well						High nuclear YAP/TAZ			
LM2_ONTARGETPlus_1B	J3	LM2_ONTARGETPlus_1B_J3	L-013854-01	57221	ARFGEF3	1.694801937									yes	well	Spindly								
LM2_ONTARGETPlus_1B	J4	LM2_ONTARGETPlus_1B_J4	L-004775-01	57584	ARHGAP21									-2.380695103	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	J5	LM2_ONTARGETPlus_1B_J5	L-018931-00	80005	DOCK5							-2.451132612			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	J6	LM2_ONTARGETPlus_1B_J6	L-017817-01	50619	DEF6									-2.123522496	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	J7	LM2_ONTARGETPlus_1B_J7	L-013854-01	57221	ARFGEF3	1.559567466						-2.013605444			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	J9	LM2_ONTARGETPlus_1B_J9	L-020318-02	55200	PLEKHG6		2.098103159								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	K10	LM2_ONTARGETPlus_1B_K10	L-008480-00	23365	ARHGEF12	1.694801937	2.098103159					-1.932511041			yes	well	Spindly	"Large, spread"					Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	K12	LM2_ONTARGETPlus_1B_K12	L-009883-00	9181	ARHGEF2	1.694801937						-2.361032904			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	K13	LM2_ONTARGETPlus_1B_K13	L-010371-02	89846	FGD3									-2.551498667	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K14	LM2_ONTARGETPlus_1B_K14	L-008395-00	388	RHOB									-1.807337077	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K16	LM2_ONTARGETPlus_1B_K16	L-007123-00	121512	FGD4	2.573826003				1.719508309		-3.489588903			yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	K17	LM2_ONTARGETPlus_1B_K17	L-017096-01	55160	ARHGEF10L		1.665193702							-1.683387415	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K18	LM2_ONTARGETPlus_1B_K18	L-032365-02	445328	ARHGEF35								1.845022313		yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_1B	K19	LM2_ONTARGETPlus_1B_K19	L-028077-01	152273	FGD5									-1.810825853	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K20	LM2_ONTARGETPlus_1B_K20	L-009252-00	23221	RHOBTB2				4.526152116	2.377235695	2.975473409				yes	well				Fan	"Round, small"	High nuclear YAP/TAZ			
LM2_ONTARGETPlus_1B	K21	LM2_ONTARGETPlus_1B_K21	L-007741-00	5880	RAC2	2.844294946		1.637444976				-1.728561884			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	K3	LM2_ONTARGETPlus_1B_K3	L-010371-02	89846	FGD3									-3.28495066	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K4	LM2_ONTARGETPlus_1B_K4	L-008868-00	11214	AKAP13		2.963922073							-2.926191387	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K5	LM2_ONTARGETPlus_1B_K5	L-010098-01	23263	MCF2L			1.966598946						-1.888149128	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	K6	LM2_ONTARGETPlus_1B_K6	L-005194-00	6654	SOS1							-1.901669038			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	K9	LM2_ONTARGETPlus_1B_K9	L-010360-00	9826	ARHGEF11		2.963922073	1.831064958						-1.841526878	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L10	LM2_ONTARGETPlus_1B_L10	L-004158-00	2909	ARHGAP35							-2.713872879			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	L11	LM2_ONTARGETPlus_1B_L11	L-003791-01	1124	CHN2									-1.852943671	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L12	LM2_ONTARGETPlus_1B_L12	L-008611-00	29	ABR		1.665193702							-1.706632383	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L13	LM2_ONTARGETPlus_1B_L13	L-006450-00	1894	ECT2		11.18920175		2.575510677					-3.511237182	yes	well		"Large, spread"		Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L14	LM2_ONTARGETPlus_1B_L14	L-020314-00	23229	ARHGEF9		3.829740987							-3.462216562	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L15	LM2_ONTARGETPlus_1B_L15	L-011253-00	1793	DOCK1	2.100505352									yes	well	Spindly								
LM2_ONTARGETPlus_1B	L19	LM2_ONTARGETPlus_1B_L19	L-015006-00	84904	ARHGEF39						1.657806008			-1.805298156	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L20	LM2_ONTARGETPlus_1B_L20	L-009546-01	23616	SH3BP1			1.734254967							yes	well			Triangular						
LM2_ONTARGETPlus_1B	L21	LM2_ONTARGETPlus_1B_L21	L-013873-01	57449	PLEKHG5		2.531012616							-1.534604071	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L22	LM2_ONTARGETPlus_1B_L22	L-030269-01	55701	ARHGEF40						2.136533612			-1.579228947	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L3	LM2_ONTARGETPlus_1B_L3	L-014040-01	23348	DOCK9							-2.494992646		-2.553579923	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L4	LM2_ONTARGETPlus_1B_L4	L-009382-01	79658	ARHGAP10		2.531012616							-1.962657561	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L6	LM2_ONTARGETPlus_1B_L6	L-031725-00	85440	DOCK7							-1.791505698			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	L7	LM2_ONTARGETPlus_1B_L7	L-010178-00	10451	VAV3							-2.028536519			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	L8	LM2_ONTARGETPlus_1B_L8	L-017817-01	50619	DEF6									-1.809028928	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	L9	LM2_ONTARGETPlus_1B_L9	L-008335-02	55114	ARHGAP17							-1.632723044			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	M10	LM2_ONTARGETPlus_1B_M10	L-003860-00	387	RHOA	2.979529418		1.985960944							yes	well	Spindly		Triangular						
LM2_ONTARGETPlus_1B	M11	LM2_ONTARGETPlus_1B_M11	L-008929-00	27289	RND1	3.385232833						-4.453529797			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	M12	LM2_ONTARGETPlus_1B_M12	L-009882-00	58480	RHOU									-2.304750144	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	M13	LM2_ONTARGETPlus_1B_M13	L-010360-00	9826	ARHGEF11		3.39683153								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	M14	LM2_ONTARGETPlus_1B_M14	L-008940-00	29984	RHOD			2.218304922							yes	well			Triangular						
LM2_ONTARGETPlus_1B	M15	LM2_ONTARGETPlus_1B_M15	L-008431-01	221472	FGD2							-2.239671257			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	M16	LM2_ONTARGETPlus_1B_M16	L-009389-00	9886	RHOBTB1		2.098103159	3.012146849						-2.047269159	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	M17	LM2_ONTARGETPlus_1B_M17	L-008316-00	54509	RHOF	2.032888116				4.043478406					yes	well	Spindly				"Round, small"				
LM2_ONTARGETPlus_1B	M21	LM2_ONTARGETPlus_1B_M21	L-005047-00	7204	TRIO			1.869788954	1.665211338						yes	well			Triangular	Fan					
LM2_ONTARGETPlus_1B	M22	LM2_ONTARGETPlus_1B_M22	L-009731-00	22899	ARHGEF15						3.733272143				yes	well						High nuclear YAP/TAZ			
LM2_ONTARGETPlus_1B	M3	LM2_ONTARGETPlus_1B_M3	L-008555-00	389	RHOC									-4.540986711	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	M4	LM2_ONTARGETPlus_1B_M4	L-005057-00	998	CDC42	4.39949137						-1.949681778		-1.678313671	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	M5	LM2_ONTARGETPlus_1B_M5	L-003915-00	10276	NET1	5.954687794						-2.867756274	3.449871529	3.449871529	yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	M6	LM2_ONTARGETPlus_1B_M6	L-007123-00	121512	FGD4	8.186056576		1.734254967				-2.90541058			yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	M7	LM2_ONTARGETPlus_1B_M7	L-006374-00	171177	RHOV	2.844294946				4.701205791		-2.956036257			yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_1B	M8	LM2_ONTARGETPlus_1B_M8	L-008365-00	6453	ITSN1		1.665193702							-1.574414137	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	N10	LM2_ONTARGETPlus_1B_N10	L-026106-00	81704	DOCK8					5.534327147					yes	well					"Round, small"				
LM2_ONTARGETPlus_1B	N12	LM2_ONTARGETPlus_1B_N12	L-017968-01	9732	DOCK4					1.894902279					yes	well					"Round, small"				
LM2_ONTARGETPlus_1B	N13	LM2_ONTARGETPlus_1B_N13	L-011253-00	1793	DOCK1	3.11476389									yes	well	Spindly								
LM2_ONTARGETPlus_1B	N14	LM2_ONTARGETPlus_1B_N14	L-021122-00	9824	ARHGAP11A	4.669960314						-2.79874671		-2.467777359	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	N16	LM2_ONTARGETPlus_1B_N16	L-031725-00	85440	DOCK7	2.168122588		1.501910988							yes	well	Spindly		Triangular						
LM2_ONTARGETPlus_1B	N18	LM2_ONTARGETPlus_1B_N18	L-015696-01	139818	DOCK11		6.860107185	1.521272987			3.037810649			-5.921988451	yes	well		"Large, spread"	Triangular			High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	N20	LM2_ONTARGETPlus_1B_N20	L-026106-00	81704	DOCK8					4.438114837					yes	well					"Round, small"				
LM2_ONTARGETPlus_1B	N22	LM2_ONTARGETPlus_1B_N22	L-017968-01	9732	DOCK4		2.098103159				2.22420702				yes	well		"Large, spread"				High nuclear YAP/TAZ			
LM2_ONTARGETPlus_1B	N3	LM2_ONTARGETPlus_1B_N3	L-009580-00	394	ARHGAP5					7.639054781					yes	well					"Round, small"				
LM2_ONTARGETPlus_1B	N4	LM2_ONTARGETPlus_1B_N4	L-023690-00	64857	PLEKHG2		2.098103159								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	N5	LM2_ONTARGETPlus_1B_N5	L-020318-02	55200	PLEKHG6									-1.871772029	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_1B	N6	LM2_ONTARGETPlus_1B_N6	L-024745-01	57480	PLEKHG1	2.776677711									yes	well	Spindly								
LM2_ONTARGETPlus_1B	N8	LM2_ONTARGETPlus_1B_N8	L-024745-01	57480	PLEKHG1		2.098103159								yes	well		"Large, spread"							
LM2_ONTARGETPlus_1B	N9	LM2_ONTARGETPlus_1B_N9	L-014040-01	23348	DOCK9	2.438591531						-3.163811503		-2.374061236	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C10	LM2_ONTARGETPlus_2A_C10	L-007052-00	64411	ARAP3							-1.618565927		-4.167829702	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C12	LM2_ONTARGETPlus_2A_C12	L-019080-01	58504	ARHGAP22									-1.619829862	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C13	LM2_ONTARGETPlus_2A_C13	L-009302-01	116984	ARAP2		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	C14	LM2_ONTARGETPlus_2A_C14	L-003628-00	393	ARHGAP4									-2.699942395	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C15	LM2_ONTARGETPlus_2A_C15	L-021531-02	23380	SRGAP2		3.606381018								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	C17	LM2_ONTARGETPlus_2A_C17	L-009302-01	116984	ARAP2		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	C20	LM2_ONTARGETPlus_2A_C20	L-010047-01	64333	ARHGAP9		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	C3	LM2_ONTARGETPlus_2A_C3	L-018322-02	84986	ARHGAP19		2.259295073				2.124191606			-2.03066901	yes	well		"Large, spread"				High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C5	LM2_ONTARGETPlus_2A_C5	L-032590-01	80728	ARHGAP39						1.663713541			-1.895208465	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C6	LM2_ONTARGETPlus_2A_C6	L-008446-01	158763	ARHGAP36	3.488541535						-5.570190937		-1.646175664	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C8	LM2_ONTARGETPlus_2A_C8	L-007052-00	64411	ARAP3									-3.693423776	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	C9	LM2_ONTARGETPlus_2A_C9	L-014713-01	83478	ARHGAP24				1.780253539						yes	well				Fan					
LM2_ONTARGETPlus_2A	E10	LM2_ONTARGETPlus_2A_E10	L-008711-01	117289	TAGAP									-2.102860427	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E11	LM2_ONTARGETPlus_2A_E11	L-026974-00	57522	SRGAP1									-1.94893822	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E13	LM2_ONTARGETPlus_2A_E13	L-021160-01	51291	GMIP									-1.556713191	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E16	LM2_ONTARGETPlus_2A_E16	L-009535-00	4650	MYO9B							-3.016456888			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	E18	LM2_ONTARGETPlus_2A_E18	L-015856-01	85360	SYDE1		2.708323722								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	E19	LM2_ONTARGETPlus_2A_E19	L-015110-01	93663	ARHGAP18							-2.28555415			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	E22	LM2_ONTARGETPlus_2A_E22	L-010026-00	4952	OCRL		3.15735237							-7.065432306	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E3	LM2_ONTARGETPlus_2A_E3	L-026974-00	57522	SRGAP1									-1.73873081	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E4	LM2_ONTARGETPlus_2A_E4	L-026507-01	143872	ARHGAP42									-1.560234192	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E5	LM2_ONTARGETPlus_2A_E5	L-020738-01	51306	FAM13B		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	E6	LM2_ONTARGETPlus_2A_E6	L-023061-01	57636	ARHGAP23				2.538195757		1.517915502				yes	well				Fan		High nuclear YAP/TAZ			
LM2_ONTARGETPlus_2A	E7	LM2_ONTARGETPlus_2A_E7	L-010254-01	9754	STARD8									-2.358550462	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E8	LM2_ONTARGETPlus_2A_E8	L-008711-01	117289	TAGAP		2.259295073							-3.194915325	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	E9	LM2_ONTARGETPlus_2A_E9	L-023577-01	57514	ARHGAP31							-2.017575753		-2.052637154	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G10	LM2_ONTARGETPlus_2A_G10	L-009535-00	4650	MYO9B							-3.135701715			yes	well							Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	G12	LM2_ONTARGETPlus_2A_G12	L-021175-01	9938	ARHGAP25		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	G14	LM2_ONTARGETPlus_2A_G14	L-027281-01	201176	ARHGAP27		2.259295073							-1.843453376	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G15	LM2_ONTARGETPlus_2A_G15	L-020516-00	10144	FAM13A	7.694977599						-2.493309684			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	G16	LM2_ONTARGETPlus_2A_G16	L-023061-01	57636	ARHGAP23		2.259295073		2.917166866						yes	well		"Large, spread"		Fan					
LM2_ONTARGETPlus_2A	G18	LM2_ONTARGETPlus_2A_G18	L-003628-00	393	ARHGAP4		2.259295073							-2.110091184	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G19	LM2_ONTARGETPlus_2A_G19	L-009225-01	115703	ARHGAP33	3.060768376						-5.259914208		-3.167858063	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G4	LM2_ONTARGETPlus_2A_G4	L-010047-01	64333	ARHGAP9		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	G5	LM2_ONTARGETPlus_2A_G5	L-009304-00	395	ARHGAP6									-1.788932303	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G6	LM2_ONTARGETPlus_2A_G6	L-009136-00	116985	ARAP1		3.15735237								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	G8	LM2_ONTARGETPlus_2A_G8	L-013830-00	55789	DEPDC1B									-1.53424412	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	G9	LM2_ONTARGETPlus_2A_G9	L-008277-00	9411	ARHGAP29				3.169814272	2.160302005					yes	well				Fan	"Round, small"				
LM2_ONTARGETPlus_2A	I11	LM2_ONTARGETPlus_2A_I11	L-008729-01	94134	ARHGAP12									-1.57386809	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	I13	LM2_ONTARGETPlus_2A_I13	L-024189-02	343578	ARHGAP40		1.810266425								yes	well		"Large, spread"							
LM2_ONTARGETPlus_2A	I15	LM2_ONTARGETPlus_2A_I15	L-009304-00	395	ARHGAP6									-1.531819348	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	I19	LM2_ONTARGETPlus_2A_I19	L-010256-00	90627	STARD13	4.344087853						-5.165176617			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	I3	LM2_ONTARGETPlus_2A_I3	L-006539-01	4649	MYO9A						2.094658385				yes	well						High nuclear YAP/TAZ			
LM2_ONTARGETPlus_2A	I5	LM2_ONTARGETPlus_2A_I5	L-008277-00	9411	ARHGAP29				3.043490569	1.860723346	2.346402406				yes	well				Fan	"Round, small"	High nuclear YAP/TAZ			
LM2_ONTARGETPlus_2A	J23	LM2_ONTARGETPlus_2A_J23	M-003865-02	9113	LATS1						2.835257272				yes	well						High nuclear YAP/TAZ			
LM2_ONTARGETPlus_2A	K11	LM2_ONTARGETPlus_2A_K11	L-021617-02	84144	SYDE2	1.920039952						-1.797588839			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_ONTARGETPlus_2A	K13	LM2_ONTARGETPlus_2A_K13	L-020738-01	51306	FAM13B			1.562867912						-1.511179747	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_ONTARGETPlus_2A	K15	LM2_ONTARGETPlus_2A_K15	L-021617-02	84144	SYDE2	1.920039952									yes	well	Spindly								
LM2_ONTARGETPlus_2A	K21	LM2_ONTARGETPlus_2A_K21	L-021125-00	55635	DEPDC1				2.66451946				1.788376014		yes	well				Fan				High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_ONTARGETPlus_2A	K3	LM2_ONTARGETPlus_2A_K3	L-014175-00	9901	SRGAP3		2.708323722								yes	well		"Large, spread"							
