Plate	Well	Plate_Well	siRNA Pool Identifier	Gene Identifier	Gene Symbol	Z-score (Spindly)	"Z-score (Large, spread)"	Z-score (Triangular)	Z-score (Fan)	"Z-score (Round, small)"	Z-score (High nuclear YAP/TAZ)	Z-score (Low nuclear YAP/TAZ)	Z-score (High total YAP/TAZ)	Z-score (Low total YAP/TAZ)	Has Phenotype	Phenotype Annotation Level	Phenotype 1	Phenotype 2	Phenotype 3	Phenotype 4	Phenotype 5	Phenotype 6	Phenotype 7	Phenotype 8	Phenotype 9
LM2_siGENOME_1B	G11	LM2_siGENOME_1B_G11	M-003875-05	613	BCR						2.110621848			-1.836713422	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G12	LM2_siGENOME_1B_G12	M-026895-01	55785	FGD6	4.171901192						-2.644133358		-1.580762732	yes	well	Spindly						Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G13	LM2_siGENOME_1B_G13	M-010360-00	9826	ARHGEF11		2.91547109	2.328113479	4.563473282		4.343207087			-3.143450627	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G14	LM2_siGENOME_1B_G14	M-008431-00	221472	FGD2	2.280243561						-1.893679943			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G15	LM2_siGENOME_1B_G15	M-013460-01	9639	ARHGEF10							-3.847009745			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G16	LM2_siGENOME_1B_G16	M-013873-01	57449	PLEKHG5				5.598298416		2.442070587				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_1B	G17	LM2_siGENOME_1B_G17	M-010234-01	27237	ARHGEF16						1.830272722		1.713911334		yes	well						High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	G18	LM2_siGENOME_1B_G18	M-010371-01	89846	FGD3	3.41523814						-6.940571819			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G19	LM2_siGENOME_1B_G19	M-024516-01	5924	RASGRF2	4.361066955						-6.112891759			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G20	LM2_siGENOME_1B_G20	M-013873-01	57449	PLEKHG5				6.219193496	1.547750193	4.571970515		2.128780698		yes	well				Fan	"Round, small"	High nuclear YAP/TAZ		High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	G21	LM2_siGENOME_1B_G21	M-013243-00	50650	ARHGEF3							-1.896414167			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G22	LM2_siGENOME_1B_G22	M-031878-01	153478	PLEKHG4B				3.942578202		3.092876719			-1.69045298	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G4	LM2_siGENOME_1B_G4	M-003932-02	7074	TIAM1	1.775801526						-2.517143832			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	G5	LM2_siGENOME_1B_G5	M-009654-00	23370	ARHGEF18			4.760283631						-5.543413003	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G6	LM2_siGENOME_1B_G6	M-023690-01	64857	PLEKHG2	3.604403903		3.214412772				-3.209813975		-3.594054793	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	G7	LM2_siGENOME_1B_G7	M-008611-00	29	ABR	7.072442894									yes	well	Spindly								
LM2_siGENOME_1B	G8	LM2_siGENOME_1B_G8	M-010231-00	9459	ARHGEF6		2.152867874								yes	well		"Large, spread"							
LM2_siGENOME_1B	H10	LM2_siGENOME_1B_H10	M-003791-02	1124	CHN2	4.171901192		2.20444381				-3.217105239		-3.272279545	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H11	LM2_siGENOME_1B_H11	M-015469-00	221178	SPATA13				6.529641036		4.929728568			-2.528596755	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H12	LM2_siGENOME_1B_H12	M-003875-05	613	BCR					1.629327747	2.418252456			-2.822842308	yes	well					"Round, small"	High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H13	LM2_siGENOME_1B_H13	M-008235-01	50649	ARHGEF4							-3.75052201			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	H14	LM2_siGENOME_1B_H14	M-020676-00	56848	FLJ20184	1.712746271		1.833434804						-2.895525096	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H15	LM2_siGENOME_1B_H15	M-020314-01	23229	ARHGEF9									-2.857397702	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H16	LM2_siGENOME_1B_H16	M-026304-01	23268	DNMBP		3.678074306							-3.423610768	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H17	LM2_siGENOME_1B_H17	M-020318-01	55200	PLEKHG6		3.296772698							-2.781342687	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H18	LM2_siGENOME_1B_H18	M-009444-01	4983	OPHN1				7.978396222		3.409378365			-1.543003059	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H19	LM2_siGENOME_1B_H19	M-011253-01	1793	DOCK1	4.613287973						-5.95175481			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	H20	LM2_siGENOME_1B_H20	M-007052-01	64411	ARAP3	2.028022543		2.101385753							yes	well	Spindly		Triangular						
LM2_siGENOME_1B	H21	LM2_siGENOME_1B_H21	M-032927-01	389337	ARHGEF37									-1.609162362	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	H22	LM2_siGENOME_1B_H22	M-030269-01	55701	ARHGEF40	3.541348648						-2.447937578			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	H3	LM2_siGENOME_1B_H3	M-012695-01	1795	DOCK3						3.446746097				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_1B	H4	LM2_siGENOME_1B_H4	M-006539-01	4649	MYO9A	3.541348648						-1.586474659			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	H5	LM2_siGENOME_1B_H5	M-014040-00	23348	DOCK9					8.23710962			2.496596115		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	H6	LM2_siGENOME_1B_H6	M-009136-02	116985	ARAP1					7.802029332	1.908106972				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	H8	LM2_siGENOME_1B_H8	M-008335-01	55114	ARHGAP17	8.901045271						-8.462197993			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	H9	LM2_siGENOME_1B_H9	M-023079-01	55619	DOCK10			2.534229593				-1.718750352		-3.870466453	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I10	LM2_siGENOME_1B_I10	M-009313-00	23101	MCF2L2			1.77159997	1.562480396					-2.523433768	yes	well			Triangular	Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I11	LM2_siGENOME_1B_I11	M-008480-00	23365	ARHGEF12							-9.09550509		-3.395812741	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I12	LM2_siGENOME_1B_I12	M-005199-02	7410	VAV2				4.666955796					-2.77145965	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I13	LM2_siGENOME_1B_I13	M-009731-00	22899	ARHGEF15	2.154133052								-1.673764601	yes	well	Spindly								Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I14	LM2_siGENOME_1B_I14	M-028077-01	152273	FGD5			3.523586943				-4.55456622		-4.877979306	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I16	LM2_siGENOME_1B_I16	M-015006-01	84904	ARHGEF39						4.094210398			-3.064162248	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I17	LM2_siGENOME_1B_I17	M-024516-01	5924	RASGRF2	3.85662492						-7.036694992			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	I18	LM2_siGENOME_1B_I18	M-022051-01	26030	PLEKHG3				2.079892962						yes	well				Fan					
LM2_siGENOME_1B	I19	LM2_siGENOME_1B_I19	M-009654-00	23370	ARHGEF18			2.925850211				-2.860380116		-4.99674992	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I20	LM2_siGENOME_1B_I20	M-010231-00	9459	ARHGEF6		2.152867874							-1.612326939	yes	well		"Large, spread"							Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	I21	LM2_siGENOME_1B_I21	M-009883-01	9181	ARHGEF2	1.712746271						-2.905889759			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	I22	LM2_siGENOME_1B_I22	M-004121-01	115557	ARHGEF25								1.861470698		yes	well								High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	I3	LM2_siGENOME_1B_I3	M-005194-01	6654	SOS1					3.070531201		-1.847988018	1.908912693		yes	well					"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	I5	LM2_siGENOME_1B_I5	M-009354-00	25791	NGEF				1.665962909		4.359733953				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_1B	I7	LM2_siGENOME_1B_I7	M-009731-00	22899	ARHGEF15	1.83885678			5.080885849						yes	well	Spindly			Fan					
LM2_siGENOME_1B	I8	LM2_siGENOME_1B_I8	M-024745-01	57480	PLEKHG1	4.928564245						-1.912090386			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	I9	LM2_siGENOME_1B_I9	M-009833-00	26084	ARHGEF26			4.492332682						-3.65331913	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J10	LM2_siGENOME_1B_J10	M-013854-01	57221	KIAA1244		1.771566265	3.255635994						-3.2360576	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J11	LM2_siGENOME_1B_J11	M-026106-01	81704	DOCK8						1.777593334			-2.034728311	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J12	LM2_siGENOME_1B_J12	M-004158-02	2909	GRLF1	3.919680175						-3.411599724			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	J13	LM2_siGENOME_1B_J13	M-019915-00	1794	DOCK2	1.775801526									yes	well	Spindly								
LM2_siGENOME_1B	J14	LM2_siGENOME_1B_J14	M-021122-00	9824	ARHGAP11A	4.234956447		2.884626988				-6.685195275		-2.389348941	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J15	LM2_siGENOME_1B_J15	M-014168-01	57679	ALS2				7.047053602		2.610498801				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_1B	J16	LM2_siGENOME_1B_J16	M-003875-05	613	BCR						2.449301091			-2.850428465	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J17	LM2_siGENOME_1B_J17	M-018931-01	80005	DOCK5							-2.694807647			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	J18	LM2_siGENOME_1B_J18	M-006539-01	4649	MYO9A	3.226072377			2.390340502						yes	well	Spindly			Fan					
LM2_siGENOME_1B	J19	LM2_siGENOME_1B_J19	M-015469-00	221178	SPATA13				7.874913709					-2.005534005	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J20	LM2_siGENOME_1B_J20	M-008426-01	23092	ARHGAP26	2.532464578			3.632130662			-1.732786036			yes	well	Spindly			Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_1B	J21	LM2_siGENOME_1B_J21	M-032389-00	440107	PLEKHG7									-3.541157204	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J22	LM2_siGENOME_1B_J22	M-008611-00	29	ABR	7.324663912						-3.939001201			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	J3	LM2_siGENOME_1B_J3	M-026106-01	81704	DOCK8						4.135041481			-1.547435925	yes	well						High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J4	LM2_siGENOME_1B_J4	M-008611-00	29	ABR	8.270492727						-4.980619118			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	J5	LM2_siGENOME_1B_J5	M-017817-01	50619	DEF6	1.964967289									yes	well	Spindly								
LM2_siGENOME_1B	J6	LM2_siGENOME_1B_J6	M-009580-01	394	ARHGAP5				1.872927936		2.616939418			-1.796312224	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	J7	LM2_siGENOME_1B_J7	M-014170-00	57722	IGDCC4						2.730379344				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_1B	J8	LM2_siGENOME_1B_J8	M-009580-01	394	ARHGAP5				2.286857989		3.115054315				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_1B	J9	LM2_siGENOME_1B_J9	M-018931-01	80005	DOCK5							-2.032578535			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	K10	LM2_siGENOME_1B_K10	M-005199-02	7410	VAV2			1.647930301	2.597305529		1.626785677			-2.914363309	yes	well			Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K11	LM2_siGENOME_1B_K11	M-009354-00	25791	NGEF						2.726672951				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_1B	K12	LM2_siGENOME_1B_K12	M-005047-00	7204	TRIO		1.771566265	2.245667033						-2.998478492	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K13	LM2_siGENOME_1B_K13	M-005194-01	6654	SOS1					2.662643431		-2.413061029			yes	well					"Round, small"		Low nuclear YAP/TAZ		
LM2_siGENOME_1B	K14	LM2_siGENOME_1B_K14	M-007123-00	121512	FGD4				5.080885849						yes	well				Fan					
LM2_siGENOME_1B	K15	LM2_siGENOME_1B_K15	M-003915-02	10276	NET1									-1.842945304	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K16	LM2_siGENOME_1B_K16	M-003932-02	7074	TIAM1	1.83885678		1.689153524				-2.353515701		-2.163218451	yes	well	Spindly		Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K17	LM2_siGENOME_1B_K17	M-005195-02	6655	SOS2			2.699122485							yes	well			Triangular						
LM2_siGENOME_1B	K18	LM2_siGENOME_1B_K18	M-010098-01	23263	MCF2L	8.01827171						-11.3071887			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	K19	LM2_siGENOME_1B_K19	M-010234-01	27237	ARHGEF16					1.901252927	2.849044676				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	K20	LM2_siGENOME_1B_K20	M-003935-01	7409	VAV1	2.091077798						-4.290014834			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	K21	LM2_siGENOME_1B_K21	M-009421-00	9138	ARHGEF1					1.874060409				-1.92475166	yes	well					"Round, small"				Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K22	LM2_siGENOME_1B_K22	M-009237-01	9855	FARP2				5.184368362	2.852991057	3.176847783				yes	well				Fan	"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	K3	LM2_siGENOME_1B_K3	M-005093-02	7984	ARHGEF5		1.771566265	2.245667033						-4.080693491	yes	well		"Large, spread"	Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K4	LM2_siGENOME_1B_K4	M-022573-01	25894	PLEKHG4		2.534169482	4.03887723					-6.053757382	-6.053757382	yes	well		"Large, spread"	Triangular					High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K5	LM2_siGENOME_1B_K5	M-010360-00	9826	ARHGEF11		3.678074306	3.255635994	1.872927936		4.636255165			-3.892770558	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K6	LM2_siGENOME_1B_K6	M-003904-03	4168	MCF2				2.597305529					-1.83708733	yes	well				Fan					Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K7	LM2_siGENOME_1B_K7	M-009751-01	9828	ARHGEF17			2.534229593						-1.959699843	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K8	LM2_siGENOME_1B_K8	M-009612-01	2245	FGD1			3.441140498						-4.349962785	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	K9	LM2_siGENOME_1B_K9	M-008868-01	11214	AKAP13			1.833434804						-2.69698562	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	L10	LM2_siGENOME_1B_L10	M-010251-01	1123	CHN1					2.553873359	1.867944256				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	L11	LM2_siGENOME_1B_L11	M-008235-01	50649	ARHGEF4				1.769445422			-2.489315505			yes	well				Fan			Low nuclear YAP/TAZ		
LM2_siGENOME_1B	L12	LM2_siGENOME_1B_L12	M-009444-01	4983	OPHN1				5.080885849		5.644394026			-2.570810284	yes	well				Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	L14	LM2_siGENOME_1B_L14	M-009238-00	9912	ARHGAP44			1.668541912				-2.417375027			yes	well			Triangular				Low nuclear YAP/TAZ		
LM2_siGENOME_1B	L15	LM2_siGENOME_1B_L15	M-027177-02	84033	OBSCN	2.343298815						-3.816082631	1.728106101		yes	well	Spindly						Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	L16	LM2_siGENOME_1B_L16	M-009302-00	116984	ARAP2					5.463472784					yes	well					"Round, small"				
LM2_siGENOME_1B	L18	LM2_siGENOME_1B_L18	M-003791-02	1124	CHN2							-2.490287674		-3.072263525	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	L19	LM2_siGENOME_1B_L19	M-031725-01	85440	DOCK7					2.717028467		-2.584709551	1.61052178		yes	well					"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	L20	LM2_siGENOME_1B_L20	M-026514-01	57569	ARHGAP20							-2.468839204			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	L21	LM2_siGENOME_1B_L21	M-031950-01	57572	DOCK6				3.942578202	2.390718251					yes	well				Fan	"Round, small"				
LM2_siGENOME_1B	L22	LM2_siGENOME_1B_L22	M-013854-01	57221	KIAA1244			1.874658027						-2.354974982	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	L3	LM2_siGENOME_1B_L3	M-024733-01	345930	ECT2L					1.629327747					yes	well					"Round, small"				
LM2_siGENOME_1B	L5	LM2_siGENOME_1B_L5	M-014040-00	23348	DOCK9					3.886306741					yes	well					"Round, small"				
LM2_siGENOME_1B	L6	LM2_siGENOME_1B_L6	M-009238-00	9912	ARHGAP44					1.765290337		-2.706655953			yes	well					"Round, small"		Low nuclear YAP/TAZ		
LM2_siGENOME_1B	L7	LM2_siGENOME_1B_L7	M-011253-01	1793	DOCK1	3.163017122						-5.285454742			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	L8	LM2_siGENOME_1B_L8	M-009136-02	116985	ARAP1					8.998500124	3.662142207				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	L9	LM2_siGENOME_1B_L9	M-006450-00	1894	ECT2		11.68540808		5.080885849		5.857298954			-3.546791166	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M10	LM2_siGENOME_1B_M10	M-009237-01	9855	FARP2				6.736606062		3.403545354				yes	well				Fan		High nuclear YAP/TAZ			
LM2_siGENOME_1B	M11	LM2_siGENOME_1B_M11	M-009323-00	5923	RASGRF1					4.674889763	1.937758115				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	M12	LM2_siGENOME_1B_M12	M-009616-00	8874	ARHGEF7		3.678074306	1.750988358	3.218200609		3.598404402			-2.775988211	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M13	LM2_siGENOME_1B_M13	M-008480-00	23365	ARHGEF12							-5.500121725		-3.198519136	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M14	LM2_siGENOME_1B_M14	M-008434-02	26230	TIAM2			1.544872244				-2.254779825		-3.687218847	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M15	LM2_siGENOME_1B_M15	M-009421-00	9138	ARHGEF1									-1.764002315	yes	well									Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M17	LM2_siGENOME_1B_M17	M-009841-00	50618	ITSN2							-3.415792201			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	M18	LM2_siGENOME_1B_M18	M-009612-01	2245	FGD1			2.534229593				-1.803997388		-3.789862974	yes	well			Triangular				Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M19	LM2_siGENOME_1B_M19	M-009841-00	50618	ITSN2							-1.720937731			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	M20	LM2_siGENOME_1B_M20	M-007123-00	121512	FGD4				3.735613176						yes	well				Fan					
LM2_siGENOME_1B	M21	LM2_siGENOME_1B_M21	M-009833-00	26084	ARHGEF26			1.627318689						-2.474230768	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M22	LM2_siGENOME_1B_M22	M-008431-00	221472	FGD2	1.586635762				1.574942711		-1.520488713	2.796647541		yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	M3	LM2_siGENOME_1B_M3	M-032365-01	445328	ARHGEF35		4.821979131	2.740345708	1.976410449		3.036977023			-4.493111322	yes	well		"Large, spread"	Triangular	Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	M4	LM2_siGENOME_1B_M4	M-003935-01	7409	VAV1	1.964967289						-2.667343884			yes	well	Spindly						Low nuclear YAP/TAZ		
LM2_siGENOME_1B	M5	LM2_siGENOME_1B_M5	M-008519-02	10160	FARP1	1.83885678				3.695959115		-2.419501646	3.093005318		yes	well	Spindly				"Round, small"		Low nuclear YAP/TAZ	High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	M6	LM2_siGENOME_1B_M6	M-004121-01	115557	ARHGEF25				2.700788042	2.934568611					yes	well				Fan	"Round, small"				
LM2_siGENOME_1B	M8	LM2_siGENOME_1B_M8	M-024745-01	57480	PLEKHG1	4.676343227									yes	well	Spindly								
LM2_siGENOME_1B	M9	LM2_siGENOME_1B_M9	M-032365-01	445328	ARHGEF35			2.410559925						-4.172348498	yes	well			Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	N12	LM2_siGENOME_1B_N12	M-008966-00	392	ARHGAP1							-2.990164627			yes	well							Low nuclear YAP/TAZ		
LM2_siGENOME_1B	N14	LM2_siGENOME_1B_N14	M-010251-01	1123	CHN1					3.750344151					yes	well					"Round, small"				
LM2_siGENOME_1B	N16	LM2_siGENOME_1B_N16	M-008650-00	29127	RACGAP1		7.491090389		7.150536116		7.138313394			-3.22501814	yes	well		"Large, spread"		Fan		High nuclear YAP/TAZ			Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	N18	LM2_siGENOME_1B_N18	M-021122-00	9824	ARHGAP11A							-4.071094613		-1.786335326	yes	well							Low nuclear YAP/TAZ		Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	N20	LM2_siGENOME_1B_N20	M-009382-01	79658	ARHGAP10	2.091077798		1.544872244						-1.784052712	yes	well	Spindly		Triangular						Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area
LM2_siGENOME_1B	N22	LM2_siGENOME_1B_N22	M-007052-01	64411	ARAP3						2.739128861				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_1B	N3	LM2_siGENOME_1B_N3	M-010323-01	23075	SWAP70					4.022269331			2.284174181		yes	well					"Round, small"			High total YAP/TAZ in nuclear and ring regions normalised to nuclear area	
LM2_siGENOME_1B	N4	LM2_siGENOME_1B_N4	M-004775-01	57584	ARHGAP21					3.750344151	2.925299152				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	N5	LM2_siGENOME_1B_N5	M-012695-01	1795	DOCK3						4.610310415				yes	well						High nuclear YAP/TAZ			
LM2_siGENOME_1B	N6	LM2_siGENOME_1B_N6	M-009546-01	23616	SH3BP1					4.185424439	1.565842857				yes	well					"Round, small"	High nuclear YAP/TAZ			
LM2_siGENOME_1B	N8	LM2_siGENOME_1B_N8	M-030269-01	55701	ARHGEF40	3.163017122									yes	well	Spindly								
