Plate,Well Number,Well,Plate_Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,siRNA Pool Identifier,siRNA Library Name,Reagent Design Gene Annotation Build,Gene Identifier,Gene Symbol,Gene Symbol Synonyms,Gene Annotation Comments,RefSeq Locus,RefSeq GI Number,Analysis Gene Annotation Build,Control Type,Control Comments,Quality Control,Quality Control Comments,Channels,Comments,Z-score (Spindly),"Z-score (Large, spread)",Z-score (Triangular),Z-score (Fan),"Z-score (Round, small)",Z-score (High nuclear YAP/TAZ),Z-score (Low nuclear YAP/TAZ),Z-score (High total YAP/TAZ),Z-score (Low total YAP/TAZ),Has Phenotype,Phenotype Annotation Level,Phenotype 1,Phenotype 1 Term Name a,Phenotype 1 Term Accession a,Phenotype 1 Term Name b,Phenotype 1 Term Accession b,Phenotype 2,Phenotype 2 Term Name,Phenotype 2 Term Accession,Phenotype 3,Phenotype 3 Term Name a,Phenotype 3 Term Accession a,Phenotype 3 Term Name b,Phenotype 3 Term Accession b,Phenotype 4,Phenotype 4 Term Name,Phenotype 4 Term Accession,Phenotype 5,Phenotype 5 Term Name a,Phenotype 5 Term Accession a,Phenotype 5 Term Name b,Phenotype 5 Term Accession b,Phenotype 6,Phenotype 6 Term Name,Phenotype 6 Term Accession,Phenotype 7,Phenotype 7 Term Name,Phenotype 7 Term Accession,Phenotype 8,Phenotype 8 Term Name,Phenotype 8 Term Accession,Phenotype 9,Phenotype 9 Term Name,Phenotype 9 Term Accession
MDA-MB-231_siGENOME_1A,1,A1,MDA-MB-231_siGENOME_1A_A1,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"500 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",Fail,"Error encountered by microscope when imaging, so unimaged.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,37,B13,MDA-MB-231_siGENOME_2A_B13,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,38,B14,MDA-MB-231_siGENOME_2A_B14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,39,B15,MDA-MB-231_siGENOME_2A_B15,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,40,B16,MDA-MB-231_siGENOME_2A_B16,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,41,B17,MDA-MB-231_siGENOME_2A_B17,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,42,B18,MDA-MB-231_siGENOME_2A_B18,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,43,B19,MDA-MB-231_siGENOME_2A_B19,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,44,B20,MDA-MB-231_siGENOME_2A_B20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,45,B21,MDA-MB-231_siGENOME_2A_B21,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,46,B22,MDA-MB-231_siGENOME_2A_B22,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,47,B23,MDA-MB-231_siGENOME_2A_B23,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,L-012200-00,Dharmacon siGENOME,,55249,YAP,YY1AP1,Gene identifier and gene symbol synonym added by IDR curator Sep 2016,,,,positive control,"positive controlfor total YAP, checks for transfection",Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,5.868892344,,,4.606847921,,,-7.887005393,yes,well,,,,,,,,,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,48,B24,MDA-MB-231_siGENOME_2A_B24,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,L-012200-00,Dharmacon siGENOME,,55249,YAP,YY1AP1,Gene identifier and gene symbol synonym added by IDR curator Sep 2016,,,,positive control,"positive controlfor total YAP, checks for transfection",Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,2.648813152,3.536076894,,,2.347716735,,,-8.212226023,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,49,C1,MDA-MB-231_siGENOME_2A_C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"1000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,50,C2,MDA-MB-231_siGENOME_2A_C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"1000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,51,C3,MDA-MB-231_siGENOME_2A_C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-018019-00,Dharmacon siGENOME,,55843,ARHGAP15,,,NM_018460,28466978,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,2.648813152,5.809076563,,,3.270189838,,,-3.79077782,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,52,C4,MDA-MB-231_siGENOME_2A_C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-015110-00,Dharmacon siGENOME,,93663,ARHGAP18,,,NM_033515,39932588,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,8.153208993,,,,,,,-1.597304765,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,,,,,,,,,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,53,C5,MDA-MB-231_siGENOME_2A_C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-010254-00,Dharmacon siGENOME,,9754,STARD8,,,NM_014725,31543658,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,3.566212459,3.446353223,2.755430263,,,,,-3.523447005,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,54,C6,MDA-MB-231_siGENOME_2A_C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-015110-00,Dharmacon siGENOME,,93663,ARHGAP18,,,NM_033515,39932588,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,-1.503096274,yes,well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,55,C7,MDA-MB-231_siGENOME_2A_C7,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,Dharmacon siGENOME,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,56,C8,MDA-MB-231_siGENOME_2A_C8,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-023061-01,Dharmacon siGENOME,,57636,ARHGAP23,,,XM_936596,113427393,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,1.731413846,2.220129717,,,,,,-2.535439871,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,57,C9,MDA-MB-231_siGENOME_2A_C9,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-010254-00,Dharmacon siGENOME,,9754,STARD8,,,NM_014725,31543658,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,3.886158403,,,,,-2.635303863,yes,well,,,,,,,,,,,,,,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,58,C10,MDA-MB-231_siGENOME_2A_C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-023061-01,Dharmacon siGENOME,,57636,ARHGAP23,,,XM_936596,113427393,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,2.220129717,,,1.861724827,,,-2.894844796,yes,well,,,,,,,,,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,59,C11,MDA-MB-231_siGENOME_2A_C11,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-003021-03,Dharmacon siGENOME,,5296,PIK3R2,,,NM_005027,48976048,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,-1.732162708,,-2.928133951,yes,well,,,,,,,,,,,,,,,,,,,,,,,,,Low nuclear YAP/TAZ,decreased level of polypetide in cell nucleus,CMPO_0000434,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,60,C12,MDA-MB-231_siGENOME_2A_C12,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-009304-01,Dharmacon siGENOME,,395,ARHGAP6,,,NM_006125,95091987,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,1.711695581,1.76604314,,,,,-2.887221244,yes,well,,,,,,,,,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,61,C13,MDA-MB-231_siGENOME_2A_C13,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-019080-01,Dharmacon siGENOME,,58504,ARHGAP22,,,NM_021226,34013589,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,3.566212459,3.386537442,,,4.541729858,,,-3.296787858,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,62,C14,MDA-MB-231_siGENOME_2A_C14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-009304-01,Dharmacon siGENOME,,395,ARHGAP6,,,NM_006125,95091987,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,1.532248238,2.755430263,,,,,-2.473977448,yes,well,,,,,,,,,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,63,C15,MDA-MB-231_siGENOME_2A_C15,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-010026-01,Dharmacon siGENOME,,4952,OCRL,,,NM_000276,21396493,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,4.361160807,,,,,,-1.849545721,,,yes,well,Spindly,elongated cell phenotype,CMPO_0000077,cell with projections,CMPO_0000071,,,,,,,,,,,,,,,,,,,,Low nuclear YAP/TAZ,decreased level of polypetide in cell nucleus,CMPO_0000434,,,,,,
MDA-MB-231_siGENOME_2A,64,C16,MDA-MB-231_siGENOME_2A_C16,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-008446-00,Dharmacon siGENOME,,158763,ARHGAP36,FLJ30058,Gene symbol updated by IDR curator to be consistent across plates.,NM_144967,40255079,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,4.920173305,3.566212459,5.56981344,,,,,,-4.036923445,yes,well,Spindly,elongated cell phenotype,CMPO_0000077,cell with projections,CMPO_0000071,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,65,C17,MDA-MB-231_siGENOME_2A_C17,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-008277-01,Dharmacon siGENOME,,9411,ARHGAP29,PARG1,Gene symbol updated by IDR curator to be consistent across plates.,NM_004815,134304852,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,-2.52813758,,-3.286666416,yes,well,,,,,,,,,,,,,,,,,,,,,,,,,Low nuclear YAP/TAZ,decreased level of polypetide in cell nucleus,CMPO_0000434,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,66,C18,MDA-MB-231_siGENOME_2A_C18,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-008446-00,Dharmacon siGENOME,,158763,ARHGAP36,FLJ30058,Gene symbol updated by IDR curator to be consistent across plates.,NM_144967,40255079,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,7.715235793,1.731413846,6.167971248,,,,,,-3.448154427,yes,well,Spindly,elongated cell phenotype,CMPO_0000077,cell with projections,CMPO_0000071,"Large, spread",increased cell size phenotype,CMPO_0000128,Triangular,triangular shaped cell phenotype,CMPO_0000122,cell with projections,CMPO_0000071,,,,,,,,,,,,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,67,C19,MDA-MB-231_siGENOME_2A_C19,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-021531-02,Dharmacon siGENOME,,23380,SRGAP2,,,NM_001042758,112363095,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,2.196430359,,,,yes,well,,,,,,,,,,,,,,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,,,
MDA-MB-231_siGENOME_2A,68,C20,MDA-MB-231_siGENOME_2A_C20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-026507-01,Dharmacon siGENOME,,143872,ARHGAP42,FLJ32810,Gene symbol updated by IDR curator to be consistent across plates.,XM_001127587,113423084,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,1.731413846,,,,3.069523904,,,,yes,well,,,,,,"Large, spread",increased cell size phenotype,CMPO_0000128,,,,,,,,,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,,,
MDA-MB-231_siGENOME_2A,69,C21,MDA-MB-231_siGENOME_2A_C21,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-021125-01,Dharmacon siGENOME,,55789,DEPDC1,,,NM_017779,41282232,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,5.572354552,4.483611766,,2.614089245,,4.021506703,,,-2.290043267,yes,well,Spindly,elongated cell phenotype,CMPO_0000077,cell with projections,CMPO_0000071,"Large, spread",increased cell size phenotype,CMPO_0000128,,,,,,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,Low total YAP/TAZ in nuclear and ring regions normalised to nuclear area,negative regulation of protein import into nucleus phenotype,CMPO_0000435
MDA-MB-231_siGENOME_2A,70,C22,MDA-MB-231_siGENOME_2A_C22,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,M-026507-01,Dharmacon siGENOME,,143872,ARHGAP42,FLJ32810,Gene symbol updated by IDR curator to be consistent across plates.,XM_001127587,113423084,,,,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,1.907384158,,3.821103077,,,,yes,well,,,,,,,,,,,,,,Fan,fan-shaped cell phenotype,CMPO_0000428,,,,,,High nuclear YAP/TAZ,increased level of polypetide in cell nucleus,CMPO_0000433,,,,,,,,,
MDA-MB-231_siGENOME_2A,71,C23,MDA-MB-231_siGENOME_2A_C23,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"150000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,72,C24,MDA-MB-231_siGENOME_2A_C24,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"150000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,73,D1,MDA-MB-231_siGENOME_2A_D1,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"1000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,74,D2,MDA-MB-231_siGENOME_2A_D2,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,technical control,"1000 cells/well cell dilution curve positive controlfor YAP/TAZ localization, checks for YAP/TAZ localization depending on confluency",Pass,Less than 1000 cells but still usable when analysed as YAP/TAZ localisation is based against the number of cells selected by the software used to analyse images.,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,75,D3,MDA-MB-231_siGENOME_2A_D3,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Fail,Unfocused fields,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,76,D4,MDA-MB-231_siGENOME_2A_D4,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA-MB-231_siGENOME_2A,77,D5,MDA-MB-231_siGENOME_2A_D5,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,,,,,,,,,,,negative control,mock transfection,Pass,Unfocused fields,AlexaFluor647:YAP/TAZ; AlexaFluor568:alphaTubulin;Phalloidin488: F-actin;Hoechst: nuclei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
